Hash,Paths,NS,ND,NF,Entropy,LA,LD,LT,FIX,Refactor
6c14face26954e4e2b537ba5342c71ae37a6b9b8,[Bugzilla/Component.pm],1,1,1,,4,1,
aa5f64e15b5db9ef728032b21a3d85835bec0598,[Bugzilla/Component.pm],1,1,1,,4,1,
60299ec5c0edac882d5552be61e4602e71447af8,"[Bugzilla/MIME.pm, Bugzilla/Mailer.pm, attachment.cgi]",2,2,3,,3,14,
652ee91875d03c2f9f63d004698e58b450e90186,"[Bugzilla/MIME.pm, attachment.cgi]",2,2,2,,4,14,
fa360bee1863b1cb715a29966567ae08118de9a5,"[Bugzilla.pm, Bugzilla/CGI.pm, Bugzilla/Util.pm]",2,2,3,,39,21,
fb7c253e86deaa46790a8a1874fa976c9771e677,"[docs/en/rst/api/index.rst, docs/en/rst/conf.py, docs/en/rst/integrating/apis.rst, docs/makedocs.pl]",1,4,4,,25,12,
9ad3cf5bfc73bd34b0ce309e45d9703691376748,"[docs/en/rst/api/index.rst, docs/en/rst/conf.py, docs/en/rst/integrating/apis.rst, docs/makedocs.pl]",1,4,4,,25,12,
1317a1b6e6e4c87aaea84abd44ad332c18c0df0c,[docs/en/rst/conf.py],1,1,1,,1,1,
e65800e06c118a8a4daad68523c06c1daab197c3,[docs/en/rst/installing/linux.rst],1,1,1,,1,2,
7b39cc65c1569f0c6d60432bbf9ff63440696c39,[docs/en/rst/installing/linux.rst],1,1,1,,1,2,
f97a46344ae5156fa6ba50ed847c795c523c6ed7,[template/en/default/email/header-common.txt.tmpl],1,1,1,,1,1,
437d7e21a69a2a377f664d88e932a6f3d59270a3,[attachment.cgi],1,1,1,,9,9,
4bd1de9fddf7b02e76184e8af3fe808037040285,"[.htaccess, config.cgi, template/en/default/config.rdf.tmpl, template/en/default/filterexceptions.pl]",2,2,4,,35,21,
ae22da8710d00232d28b7c6b9093d2b7e33b0627,[Bugzilla/Markdown.pm],1,1,1,,11,0,
